sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;command;
1589347523;802678;1589347523;802694;1589347523;802678;5;
1589347523;809475;1589347523;809490;1589347523;809475;0;
1589347523;816556;1589347523;816571;1589347523;816556;6;
1589347523;822665;1589347523;822680;1589347523;822665;0;
1589347523;829145;1589347523;829159;1589347523;829145;5;
1589347523;836083;1589347523;836098;1589347523;836083;0;
1589347523;842349;1589347523;842366;1589347523;842349;7;
1589347523;848925;1589347523;848941;1589347523;848925;0;
1589347523;855387;1589347523;855403;1589347523;855387;1;
1589347523;862207;1589347523;862222;1589347523;862207;0;
1589347523;868749;1589347523;868764;1589347523;868749;1;
1589347523;875097;1589347523;875112;1589347523;875097;0;
1589347523;881771;1589347523;881786;1589347523;881771;7;
1589347523;888196;1589347523;888212;1589347523;888196;0;
1589347523;894399;1589347523;894413;1589347523;894399;6;
1589347523;901167;1589347523;901182;1589347523;901167;0;
1589347523;908079;1589347523;908094;1589347523;908079;7;
1589347523;914438;1589347523;914453;1589347523;914438;0;
1589347523;920975;1589347523;920990;1589347523;920975;6;
1589347523;927325;1589347523;927340;1589347523;927325;0;
1589347523;933461;1589347523;933476;1589347523;933461;6;
1589347523;940459;1589347523;940475;1589347523;940459;0;
1589347523;946741;1589347523;946755;1589347523;946741;6;
1589347523;953143;1589347523;953158;1589347523;953143;0;
1589347523;961358;1589347523;961376;1589347523;961358;6;
1589347523;968604;1589347523;968619;1589347523;968604;0;
1589347523;974964;1589347523;974980;1589347523;974964;6;
1589347523;982275;1589347523;982290;1589347523;982275;0;
1589347523;989071;1589347523;989085;1589347523;989071;6;
1589347523;995439;1589347523;995454;1589347523;995439;0;
1589347524;1807;1589347524;1822;1589347524;1807;0;
1589347524;8086;1589347524;8101;1589347524;8086;0;
1589347524;15023;1589347524;15039;1589347524;15023;5;
1589347524;22341;1589347524;22356;1589347524;22341;0;
1589347524;28933;1589347524;29014;1589347524;28933;0;
1589347524;36190;1589347524;36205;1589347524;36190;0;
1589347524;42553;1589347524;42568;1589347524;42553;8;
1589347524;48677;1589347524;48692;1589347524;48677;0;
1589347524;55465;1589347524;55481;1589347524;55465;0;
1589347524;62075;1589347524;62090;1589347524;62075;0;
1589347524;68199;1589347524;68214;1589347524;68199;3;
1589347524;75220;1589347524;75236;1589347524;75220;0;
1589347524;81947;1589347524;81962;1589347524;81947;3;
1589347524;89124;1589347524;89139;1589347524;89124;0;
1589347524;95336;1589347524;95362;1589347524;95336;3;
1589347524;102580;1589347524;102596;1589347524;102580;0;
1589347524;108682;1589347524;108697;1589347524;108682;1;
1589347524;115290;1589347524;115305;1589347524;115290;0;
1589347524;122858;1589347524;122873;1589347524;122858;2;
1589347524;129148;1589347524;129163;1589347524;129148;0;
1589347524;135545;1589347524;135560;1589347524;135545;5;
1589347524;142603;1589347524;142618;1589347524;142603;0;
1589347524;148753;1589347524;148768;1589347524;148753;5;
1589347524;155378;1589347524;155396;1589347524;155378;0;
1589347524;162931;1589347524;162946;1589347524;162931;7;
1589347524;169427;1589347524;169442;1589347524;169427;0;
1589347524;175792;1589347524;175807;1589347524;175792;5;
1589347524;182653;1589347524;182668;1589347524;182653;0;
1589347524;189197;1589347524;189212;1589347524;189197;5;
1589347524;195804;1589347524;195819;1589347524;195804;0;
1589347524;201937;1589347524;201952;1589347524;201937;8;
1589347524;209055;1589347524;209072;1589347524;209055;0;
1589347524;216612;1589347524;216627;1589347524;216612;1;
1589347524;223521;1589347524;223536;1589347524;223521;0;
1589347524;230391;1589347524;230405;1589347524;230391;7;
1589347524;237278;1589347524;237293;1589347524;237278;0;
1589347524;243558;1589347524;243573;1589347524;243558;1;
1589347524;249749;1589347524;249765;1589347524;249749;1;
1589347524;256756;1589347524;256772;1589347524;256756;2;
1589347524;263586;1589347524;263601;1589347524;263586;2;
1589347524;270442;1589347524;270458;1589347524;270442;2;
1589347524;276532;1589347524;276547;1589347524;276532;2;
1589347524;283148;1589347524;283163;1589347524;283148;2;
1589347524;289247;1589347524;289262;1589347524;289247;2;
1589347524;295934;1589347524;295950;1589347524;295934;2;
1589347524;303025;1589347524;303041;1589347524;303025;2;
1589347524;310573;1589347524;310589;1589347524;310573;2;
1589347524;317425;1589347524;317442;1589347524;317425;2;
1589347524;325646;1589347524;325662;1589347524;325646;2;
1589347524;331720;1589347524;331736;1589347524;331720;2;
1589347524;338758;1589347524;338774;1589347524;338758;2;
1589347524;345372;1589347524;345387;1589347524;345372;2;
1589347524;352409;1589347524;352425;1589347524;352409;2;
1589347524;359230;1589347524;359246;1589347524;359230;2;
1589347524;365902;1589347524;365917;1589347524;365902;2;
1589347524;372476;1589347524;372491;1589347524;372476;0;
1589347524;378575;1589347524;378590;1589347524;378575;8;
1589347524;385174;1589347524;385217;1589347524;385174;2;
1589347524;391278;1589347524;391293;1589347524;391278;0;
1589347524;398354;1589347524;398369;1589347524;398354;8;
1589347524;404444;1589347524;404459;1589347524;404444;2;
1589347524;410740;1589347524;410755;1589347524;410740;0;
1589347524;417356;1589347524;417372;1589347524;417356;8;
1589347524;423409;1589347524;423424;1589347524;423409;2;
1589347524;430521;1589347524;430536;1589347524;430521;0;
1589347524;436673;1589347524;436689;1589347524;436673;8;
1589347524;443188;1589347524;443203;1589347524;443188;2;
1589347524;449359;1589347524;449375;1589347524;449359;0;
1589347524;455859;1589347524;455875;1589347524;455859;8;
1589347524;462494;1589347524;462509;1589347524;462494;2;
1589347524;469056;1589347524;469072;1589347524;469056;0;
1589347524;475174;1589347524;475190;1589347524;475174;8;
1589347524;482270;1589347524;482285;1589347524;482270;2;
1589347524;488375;1589347524;488390;1589347524;488375;0;
1589347524;494922;1589347524;494939;1589347524;494922;8;
1589347524;501566;1589347524;501581;1589347524;501566;2;
1589347524;508402;1589347524;508418;1589347524;508402;0;
1589347524;515455;1589347524;515471;1589347524;515455;8;
1589347524;522019;1589347524;522034;1589347524;522019;2;
1589347524;528542;1589347524;528557;1589347524;528542;0;
1589347524;534735;1589347524;534750;1589347524;534735;8;
1589347524;541261;1589347524;541277;1589347524;541261;2;
1589347524;547730;1589347524;547757;1589347524;547730;0;
1589347524;554736;1589347524;554750;1589347524;554736;8;
1589347524;561098;1589347524;561114;1589347524;561098;2;
1589347524;567650;1589347524;567665;1589347524;567650;0;
1589347524;573717;1589347524;573731;1589347524;573717;8;
1589347524;580333;1589347524;580348;1589347524;580333;2;
1589347524;586653;1589347524;586668;1589347524;586653;0;
1589347524;593023;1589347524;593040;1589347524;593023;8;
1589347524;599615;1589347524;599630;1589347524;599615;2;
1589347524;606183;1589347524;606198;1589347524;606183;0;
1589347524;614476;1589347524;614492;1589347524;614476;8;
1589347524;621884;1589347524;621900;1589347524;621884;2;
1589347524;628291;1589347524;628308;1589347524;628291;0;
1589347524;635506;1589347524;635522;1589347524;635506;8;
1589347524;642102;1589347524;642117;1589347524;642102;2;
1589347524;648779;1589347524;648796;1589347524;648779;0;
1589347524;655793;1589347524;655809;1589347524;655793;8;
1589347524;662371;1589347524;662387;1589347524;662371;2;
1589347524;668488;1589347524;668504;1589347524;668488;0;
1589347524;675040;1589347524;675056;1589347524;675040;8;
1589347524;681180;1589347524;681195;1589347524;681180;2;
1589347524;688187;1589347524;688202;1589347524;688187;0;
1589347524;694329;1589347524;694344;1589347524;694329;8;
1589347524;700901;1589347524;700917;1589347524;700901;2;
1589347524;707067;1589347524;707082;1589347524;707067;0;
1589347524;713613;1589347524;713629;1589347524;713613;8;
1589347524;719723;1589347524;719739;1589347524;719723;2;
1589347524;726201;1589347524;726216;1589347524;726201;0;
1589347524;732609;1589347524;732625;1589347524;732609;8;
1589347524;738954;1589347524;738970;1589347524;738954;2;
1589347524;745586;1589347524;745601;1589347524;745586;0;
1589347524;752280;1589347524;752298;1589347524;752280;8;
1589347524;759266;1589347524;759282;1589347524;759266;2;
1589347524;766104;1589347524;766120;1589347524;766104;0;
1589347524;772629;1589347524;772645;1589347524;772629;8;
1589347524;778927;1589347524;778943;1589347524;778927;2;
1589347524;785332;1589347524;785348;1589347524;785332;0;
1589347524;791416;1589347524;791430;1589347524;791416;8;
1589347524;797799;1589347524;797815;1589347524;797799;2;
1589347524;804119;1589347524;804134;1589347524;804119;0;
1589347524;811146;1589347524;811161;1589347524;811146;8;
1589347524;817539;1589347524;817554;1589347524;817539;2;
1589347524;824653;1589347524;824668;1589347524;824653;0;
1589347524;830973;1589347524;830988;1589347524;830973;8;
1589347524;837414;1589347524;837430;1589347524;837414;2;
1589347524;843645;1589347524;843660;1589347524;843645;0;
1589347524;850226;1589347524;850241;1589347524;850226;8;
1589347524;856331;1589347524;856346;1589347524;856331;2;
1589347524;862982;1589347524;862998;1589347524;862982;0;
1589347524;869564;1589347524;869579;1589347524;869564;8;
1589347524;876661;1589347524;876677;1589347524;876661;2;
1589347524;883391;1589347524;883406;1589347524;883391;0;
1589347524;890002;1589347524;890016;1589347524;890002;8;
1589347524;896695;1589347524;896710;1589347524;896695;2;
1589347524;903873;1589347524;903888;1589347524;903873;0;
1589347524;910595;1589347524;910609;1589347524;910595;8;
1589347524;917083;1589347524;917098;1589347524;917083;2;
1589347524;923181;1589347524;923195;1589347524;923181;0;
1589347524;930210;1589347524;930225;1589347524;930210;8;
1589347524;936602;1589347524;936617;1589347524;936602;2;
1589347524;942986;1589347524;943002;1589347524;942986;0;
1589347524;949076;1589347524;949092;1589347524;949076;8;
1589347524;955738;1589347524;955764;1589347524;955738;2;
1589347524;963225;1589347524;963241;1589347524;963225;0;
1589347524;970277;1589347524;970292;1589347524;970277;8;
1589347524;976406;1589347524;976422;1589347524;976406;2;
1589347524;982986;1589347524;983002;1589347524;982986;0;
1589347524;989091;1589347524;989106;1589347524;989091;8;
1589347525;6455;1589347525;6470;1589347525;6455;2;
1589347525;13026;1589347525;13042;1589347525;13026;0;
1589347525;20076;1589347525;20092;1589347525;20076;8;
1589347525;26902;1589347525;26917;1589347525;26902;2;
1589347525;33696;1589347525;33712;1589347525;33696;0;
1589347525;40472;1589347525;40487;1589347525;40472;8;
1589347525;47395;1589347525;47410;1589347525;47395;2;
1589347525;54223;1589347525;54238;1589347525;54223;0;
1589347525;61169;1589347525;61185;1589347525;61169;8;
1589347525;67656;1589347525;67672;1589347525;67656;2;
1589347525;74460;1589347525;74474;1589347525;74460;0;
1589347525;81033;1589347525;81049;1589347525;81033;8;
1589347525;91449;1589347525;91464;1589347525;91449;2;
1589347525;98055;1589347525;98072;1589347525;98055;0;
1589347525;104760;1589347525;104775;1589347525;104760;0;
1589347525;111239;1589347525;111254;1589347525;111239;0;
1589347525;117442;1589347525;117456;1589347525;117442;5;
1589347525;123944;1589347525;123959;1589347525;123944;0;
1589347525;130356;1589347525;130371;1589347525;130356;4;
1589347525;137131;1589347525;137146;1589347525;137131;0;
1589347525;146945;1589347525;146960;1589347525;146945;5;
1589347525;153117;1589347525;153133;1589347525;153117;0;
1589347525;159536;1589347525;159552;1589347525;159536;4;
1589347525;166460;1589347525;166476;1589347525;166460;0;
1589347525;172602;1589347525;172618;1589347525;172602;4;
1589347525;179094;1589347525;179110;1589347525;179094;0;
1589347525;185526;1589347525;185543;1589347525;185526;4;
1589347525;192780;1589347525;192797;1589347525;192780;0;
1589347525;199073;1589347525;199089;1589347525;199073;5;
1589347525;205464;1589347525;205481;1589347525;205464;0;
1589347525;212383;1589347525;212401;1589347525;212383;5;
1589347525;219962;1589347525;219981;1589347525;219962;0;
1589347525;226609;1589347525;226625;1589347525;226609;3;
1589347525;232636;1589347525;232651;1589347525;232636;0;
1589347525;239088;1589347525;239103;1589347525;239088;4;
1589347525;245290;1589347525;245305;1589347525;245290;0;
1589347525;251899;1589347525;251914;1589347525;251899;1;
1589347525;257994;1589347525;258009;1589347525;257994;0;
1589347525;264544;1589347525;264560;1589347525;264544;1;
1589347525;270679;1589347525;270694;1589347525;270679;0;
1589347525;277178;1589347525;277193;1589347525;277178;4;
1589347525;283572;1589347525;283587;1589347525;283572;0;
1589347525;290149;1589347525;290163;1589347525;290149;5;
1589347525;297258;1589347525;297273;1589347525;297258;0;
1589347525;303575;1589347525;303591;1589347525;303575;3;
1589347525;309701;1589347525;309716;1589347525;309701;0;
1589347525;316267;1589347525;316282;1589347525;316267;4;
1589347525;322387;1589347525;322401;1589347525;322387;0;
1589347525;328905;1589347525;328921;1589347525;328905;6;
1589347525;335248;1589347525;335264;1589347525;335248;0;
1589347525;342000;1589347525;342015;1589347525;342000;5;
1589347525;348735;1589347525;348751;1589347525;348735;0;
1589347525;355321;1589347525;355338;1589347525;355321;5;
1589347525;362424;1589347525;362440;1589347525;362424;0;
1589347525;369021;1589347525;369036;1589347525;369021;5;
1589347525;375250;1589347525;375266;1589347525;375250;0;
1589347525;382136;1589347525;382151;1589347525;382136;5;
1589347525;388331;1589347525;388347;1589347525;388331;0;
1589347525;394940;1589347525;394961;1589347525;394940;5;
1589347525;402791;1589347525;402811;1589347525;402791;0;
1589347525;410280;1589347525;410300;1589347525;410280;5;
1589347525;417369;1589347525;417388;1589347525;417369;0;
1589347525;424670;1589347525;424714;1589347525;424670;4;
1589347525;431919;1589347525;431935;1589347525;431919;0;
1589347525;441483;1589347525;441497;1589347525;441483;2;
1589347525;448093;1589347525;448109;1589347525;448093;0;
1589347525;454675;1589347525;454691;1589347525;454675;2;
1589347525;461213;1589347525;461239;1589347525;461213;0;
1589347525;467545;1589347525;467560;1589347525;467545;2;
1589347525;473691;1589347525;473706;1589347525;473691;0;
1589347525;480261;1589347525;480275;1589347525;480261;4;
1589347525;486390;1589347525;486405;1589347525;486390;0;
1589347525;493038;1589347525;493054;1589347525;493038;1;
1589347525;500030;1589347525;500045;1589347525;500030;0;
1589347525;507022;1589347525;507037;1589347525;507022;3;
1589347525;513435;1589347525;513450;1589347525;513435;0;
1589347525;519581;1589347525;519596;1589347525;519581;1;
1589347525;526589;1589347525;526605;1589347525;526589;0;
1589347525;533294;1589347525;533311;1589347525;533294;1;
1589347525;540229;1589347525;540246;1589347525;540229;0;
1589347525;546870;1589347525;546885;1589347525;546870;8;
1589347525;553444;1589347525;553459;1589347525;553444;0;
1589347525;559616;1589347525;559631;1589347525;559616;8;
1589347525;566057;1589347525;566072;1589347525;566057;0;
1589347525;572434;1589347525;572449;1589347525;572434;6;
1589347525;579608;1589347525;579623;1589347525;579608;0;
1589347525;586705;1589347525;586720;1589347525;586705;7;
1589347525;592905;1589347525;592920;1589347525;592905;0;
1589347525;599241;1589347525;599256;1589347525;599241;5;
1589347525;606573;1589347525;606588;1589347525;606573;0;
1589347525;613282;1589347525;613298;1589347525;613282;6;
1589347525;619800;1589347525;619815;1589347525;619800;0;
1589347525;626671;1589347525;626686;1589347525;626671;1;
1589347525;632832;1589347525;632847;1589347525;632832;0;
1589347525;639353;1589347525;639368;1589347525;639353;1;
1589347525;645947;1589347525;645962;1589347525;645947;0;
1589347525;652629;1589347525;652646;1589347525;652629;3;
1589347525;659599;1589347525;659614;1589347525;659599;0;
1589347525;666681;1589347525;666696;1589347525;666681;2;
1589347525;673485;1589347525;673500;1589347525;673485;0;
1589347525;679634;1589347525;679648;1589347525;679634;8;
1589347525;686210;1589347525;686225;1589347525;686210;0;
1589347525;692848;1589347525;692863;1589347525;692848;6;
1589347525;699390;1589347525;699406;1589347525;699390;0;
1589347525;705516;1589347525;705531;1589347525;705516;1;
1589347525;711978;1589347525;711995;1589347525;711978;0;
1589347525;718702;1589347525;718717;1589347525;718702;6;
1589347525;724998;1589347525;725012;1589347525;724998;0;
1589347525;731583;1589347525;731598;1589347525;731583;5;
1589347525;737738;1589347525;737753;1589347525;737738;0;
1589347525;744278;1589347525;744293;1589347525;744278;5;
1589347525;750396;1589347525;750412;1589347525;750396;0;
1589347525;757223;1589347525;757237;1589347525;757223;3;
1589347525;763765;1589347525;763780;1589347525;763765;0;
1589347525;769923;1589347525;769938;1589347525;769923;3;
1589347525;776443;1589347525;776459;1589347525;776443;0;
1589347525;782636;1589347525;782651;1589347525;782636;5;
1589347525;789137;1589347525;789152;1589347525;789137;0;
1589347525;795183;1589347525;795200;1589347525;795183;5;
1589347525;802278;1589347525;802293;1589347525;802278;0;
1589347525;808617;1589347525;808632;1589347525;808617;5;
1589347525;815543;1589347525;815559;1589347525;815543;0;
1589347525;822451;1589347525;822467;1589347525;822451;1;
1589347525;828552;1589347525;828566;1589347525;828552;1;
1589347525;835219;1589347525;835235;1589347525;835219;1;
1589347525;841230;1589347525;841244;1589347525;841230;1;
1589347525;847733;1589347525;847747;1589347525;847733;1;
1589347525;854427;1589347525;854442;1589347525;854427;8;
1589347525;860978;1589347525;860992;1589347525;860978;8;
1589347525;867122;1589347525;867137;1589347525;867122;8;
1589347525;873677;1589347525;873702;1589347525;873677;8;
1589347525;880796;1589347525;880810;1589347525;880796;8;
1589347525;887295;1589347525;887310;1589347525;887295;8;
1589347525;893441;1589347525;893454;1589347525;893441;8;
1589347525;900163;1589347525;900179;1589347525;900163;8;
1589347525;906162;1589347525;906212;1589347525;906162;8;
1589347525;912739;1589347525;912754;1589347525;912739;8;
1589347525;918857;1589347525;918873;1589347525;918857;8;
1589347525;925357;1589347525;925372;1589347525;925357;8;
1589347525;931653;1589347525;931668;1589347525;931653;8;
1589347525;938607;1589347525;938622;1589347525;938607;8;
1589347525;945175;1589347525;945190;1589347525;945175;8;
1589347525;952107;1589347525;952121;1589347525;952107;0;
1589347525;958655;1589347525;958684;1589347525;958655;8;
1589347525;964699;1589347525;964714;1589347525;964699;2;
1589347525;971684;1589347525;971699;1589347525;971684;0;
1589347525;978576;1589347525;978591;1589347525;978576;8;
1589347525;984748;1589347525;984764;1589347525;984748;2;
1589347525;991182;1589347525;991197;1589347525;991182;0;
1589347525;997527;1589347525;997548;1589347525;997527;8;
1589347526;4241;1589347526;4256;1589347526;4241;2;
1589347526;10510;1589347526;10523;1589347526;10510;0;
1589347526;17631;1589347526;17645;1589347526;17631;8;
1589347526;24264;1589347526;24279;1589347526;24264;2;
1589347526;30797;1589347526;30812;1589347526;30797;0;
1589347526;37022;1589347526;37038;1589347526;37022;8;
1589347526;43921;1589347526;43937;1589347526;43921;2;
1589347526;50311;1589347526;50326;1589347526;50311;0;
1589347526;56449;1589347526;56463;1589347526;56449;8;
1589347526;63028;1589347526;63043;1589347526;63028;2;
1589347526;69149;1589347526;69164;1589347526;69149;0;
1589347526;75873;1589347526;75888;1589347526;75873;8;
1589347526;82823;1589347526;82839;1589347526;82823;2;
1589347526;89328;1589347526;89343;1589347526;89328;0;
1589347526;95478;1589347526;95492;1589347526;95478;8;
1589347526;102263;1589347526;102278;1589347526;102263;2;
1589347526;108480;1589347526;108495;1589347526;108480;0;
1589347526;115225;1589347526;115240;1589347526;115225;8;
1589347526;121876;1589347526;121891;1589347526;121876;2;
1589347526;128395;1589347526;128410;1589347526;128395;0;
1589347526;134560;1589347526;134574;1589347526;134560;8;
1589347526;141058;1589347526;141072;1589347526;141058;2;
1589347526;147251;1589347526;147266;1589347526;147251;0;
1589347526;154319;1589347526;154334;1589347526;154319;8;
1589347526;160410;1589347526;160426;1589347526;160410;2;
1589347526;166899;1589347526;166914;1589347526;166899;0;
1589347526;173053;1589347526;173066;1589347526;173053;8;
1589347526;179630;1589347526;179645;1589347526;179630;2;
1589347526;186510;1589347526;186525;1589347526;186510;0;
1589347526;192620;1589347526;192635;1589347526;192620;8;
1589347526;199194;1589347526;199210;1589347526;199194;2;
1589347526;205789;1589347526;205804;1589347526;205789;0;
1589347526;212587;1589347526;212600;1589347526;212587;8;
1589347526;219675;1589347526;219691;1589347526;219675;2;
1589347526;226556;1589347526;226571;1589347526;226556;0;
1589347526;233147;1589347526;233162;1589347526;233147;8;
1589347526;239967;1589347526;239981;1589347526;239967;2;
1589347526;246513;1589347526;246528;1589347526;246513;0;
1589347526;252665;1589347526;252680;1589347526;252665;8;
1589347526;259204;1589347526;259219;1589347526;259204;2;
1589347526;265333;1589347526;265348;1589347526;265333;0;
1589347526;271829;1589347526;271844;1589347526;271829;8;
1589347526;277997;1589347526;278012;1589347526;277997;2;
1589347526;284590;1589347526;284606;1589347526;284590;0;
1589347526;290666;1589347526;290680;1589347526;290666;8;
1589347526;297796;1589347526;297812;1589347526;297796;2;
1589347526;303905;1589347526;303919;1589347526;303905;0;
1589347526;310527;1589347526;310553;1589347526;310527;8;
1589347526;318043;1589347526;318058;1589347526;318043;2;
1589347526;324860;1589347526;324875;1589347526;324860;0;
1589347526;331923;1589347526;331938;1589347526;331923;8;
1589347526;338542;1589347526;338557;1589347526;338542;2;
1589347526;345133;1589347526;345147;1589347526;345133;0;
1589347526;351283;1589347526;351300;1589347526;351283;8;
1589347526;358037;1589347526;358052;1589347526;358037;2;
1589347526;364608;1589347526;364623;1589347526;364608;0;
1589347526;371801;1589347526;371817;1589347526;371801;8;
1589347526;379658;1589347526;379674;1589347526;379658;2;
1589347526;387683;1589347526;387699;1589347526;387683;0;
1589347526;394522;1589347526;394538;1589347526;394522;8;
1589347526;401993;1589347526;402009;1589347526;401993;2;
1589347526;408523;1589347526;408538;1589347526;408523;0;
1589347526;414599;1589347526;414640;1589347526;414599;8;
1589347526;421138;1589347526;421152;1589347526;421138;2;
1589347526;427547;1589347526;427562;1589347526;427547;0;
1589347526;434190;1589347526;434204;1589347526;434190;8;
1589347526;440808;1589347526;440837;1589347526;440808;2;
1589347526;447801;1589347526;447816;1589347526;447801;0;
1589347526;454383;1589347526;454398;1589347526;454383;8;
1589347526;460545;1589347526;460560;1589347526;460545;2;
1589347526;467060;1589347526;467076;1589347526;467060;0;
1589347526;473186;1589347526;473200;1589347526;473186;8;
1589347526;479784;1589347526;479800;1589347526;479784;2;
1589347526;485910;1589347526;485926;1589347526;485910;0;
1589347526;492362;1589347526;492376;1589347526;492362;8;
1589347526;498736;1589347526;498750;1589347526;498736;2;
1589347526;505178;1589347526;505192;1589347526;505178;0;
1589347526;511272;1589347526;511287;1589347526;511272;8;
1589347526;518158;1589347526;518174;1589347526;518158;2;
1589347526;524427;1589347526;524442;1589347526;524427;0;
1589347526;530772;1589347526;530787;1589347526;530772;8;
1589347526;537345;1589347526;537360;1589347526;537345;2;
1589347526;543509;1589347526;543524;1589347526;543509;0;
1589347526;550566;1589347526;550581;1589347526;550566;8;
1589347526;556906;1589347526;556922;1589347526;556906;2;
1589347526;563639;1589347526;563654;1589347526;563639;0;
1589347526;570033;1589347526;570047;1589347526;570033;8;
1589347526;576699;1589347526;576715;1589347526;576699;2;
1589347526;583790;1589347526;583805;1589347526;583790;0;
1589347526;591272;1589347526;591286;1589347526;591272;8;
1589347526;598324;1589347526;598338;1589347526;598324;2;
1589347526;604928;1589347526;604943;1589347526;604928;0;
1589347526;611967;1589347526;611982;1589347526;611967;8;
1589347526;618310;1589347526;618325;1589347526;618310;2;
1589347526;624468;1589347526;624482;1589347526;624468;0;
1589347526;631114;1589347526;631129;1589347526;631114;8;
1589347526;637184;1589347526;637201;1589347526;637184;2;
1589347526;644132;1589347526;644147;1589347526;644132;0;
1589347526;651052;1589347526;651069;1589347526;651052;8;
1589347526;657655;1589347526;657672;1589347526;657655;2;
1589347526;664293;1589347526;664310;1589347526;664293;0;
1589347526;671336;1589347526;671352;1589347526;671336;0;
1589347526;678422;1589347526;678438;1589347526;678422;0;
1589347526;685025;1589347526;685042;1589347526;685025;5;
1589347526;691541;1589347526;691558;1589347526;691541;0;
1589347526;697885;1589347526;697903;1589347526;697885;5;
1589347526;705036;1589347526;705052;1589347526;705036;0;
1589347526;711521;1589347526;711537;1589347526;711521;5;
1589347526;718434;1589347526;718451;1589347526;718434;0;
1589347526;725506;1589347526;725523;1589347526;725506;7;
1589347526;732036;1589347526;732052;1589347526;732036;0;
1589347526;738186;1589347526;738202;1589347526;738186;5;
1589347526;744715;1589347526;744732;1589347526;744715;0;
1589347526;751109;1589347526;751125;1589347526;751109;5;
1589347526;757203;1589347526;757220;1589347526;757203;0;
1589347526;763787;1589347526;763830;1589347526;763787;5;
1589347526;770875;1589347526;770892;1589347526;770875;0;
1589347526;777392;1589347526;777409;1589347526;777392;5;
1589347526;783548;1589347526;783564;1589347526;783548;0;
1589347526;790175;1589347526;790191;1589347526;790175;7;
1589347526;796584;1589347526;796599;1589347526;796584;0;
1589347526;803004;1589347526;803020;1589347526;803004;5;
1589347526;809144;1589347526;809160;1589347526;809144;0;
1589347526;815686;1589347526;815701;1589347526;815686;3;
1589347526;821813;1589347526;821829;1589347526;821813;0;
1589347526;828382;1589347526;828397;1589347526;828382;5;
1589347526;835454;1589347526;835469;1589347526;835454;0;
1589347526;842290;1589347526;842306;1589347526;842290;7;
1589347526;848628;1589347526;848643;1589347526;848628;0;
1589347526;854957;1589347526;854973;1589347526;854957;5;
1589347526;861323;1589347526;861337;1589347526;861323;0;
1589347526;867859;1589347526;867875;1589347526;867859;5;
1589347526;874450;1589347526;874464;1589347526;874450;0;
1589347526;880970;1589347526;880984;1589347526;880970;3;
1589347526;887081;1589347526;887095;1589347526;887081;0;
1589347526;894230;1589347526;894245;1589347526;894230;5;
1589347526;901183;1589347526;901200;1589347526;901183;0;
1589347526;908167;1589347526;908182;1589347526;908167;5;
1589347526;914481;1589347526;914497;1589347526;914481;0;
1589347526;921534;1589347526;921550;1589347526;921534;5;
1589347526;927892;1589347526;927907;1589347526;927892;0;
1589347526;934039;1589347526;934055;1589347526;934039;4;
1589347526;940582;1589347526;940598;1589347526;940582;0;
1589347526;947402;1589347526;947417;1589347526;947402;4;
1589347526;954694;1589347526;954709;1589347526;954694;0;
1589347526;961331;1589347526;961346;1589347526;961331;4;
1589347526;971245;1589347526;971259;1589347526;971245;0;
1589347526;978177;1589347526;978192;1589347526;978177;4;
1589347526;984350;1589347526;984365;1589347526;984350;0;
1589347526;990871;1589347526;990885;1589347526;990871;4;
1589347526;997010;1589347526;997025;1589347526;997010;0;
1589347527;4475;1589347527;4489;1589347527;4475;4;
1589347527;11302;1589347527;11317;1589347527;11302;0;
1589347527;17990;1589347527;18005;1589347527;17990;5;
1589347527;24986;1589347527;25001;1589347527;24986;0;
1589347527;31625;1589347527;31640;1589347527;31625;3;
1589347527;38597;1589347527;38613;1589347527;38597;0;
1589347527;45301;1589347527;45317;1589347527;45301;2;
1589347527;51970;1589347527;51985;1589347527;51970;0;
1589347527;58035;1589347527;58050;1589347527;58035;5;
1589347527;64907;1589347527;64948;1589347527;64907;0;
1589347527;71621;1589347527;71636;1589347527;71621;5;
1589347527;78642;1589347527;78658;1589347527;78642;0;
1589347527;85098;1589347527;85141;1589347527;85098;4;
1589347527;95050;1589347527;95065;1589347527;95050;0;
1589347527;101803;1589347527;101818;1589347527;101803;4;
1589347527;108786;1589347527;108801;1589347527;108786;0;
1589347527;115786;1589347527;115802;1589347527;115786;3;
1589347527;121937;1589347527;121951;1589347527;121937;0;
1589347527;128219;1589347527;128233;1589347527;128219;1;
1589347527;134793;1589347527;134808;1589347527;134793;0;
1589347527;141143;1589347527;141157;1589347527;141143;3;
1589347527;147732;1589347527;147747;1589347527;147732;0;
1589347527;154812;1589347527;154827;1589347527;154812;2;
1589347527;161410;1589347527;161424;1589347527;161410;0;
1589347527;168043;1589347527;168059;1589347527;168043;3;
1589347527;174111;1589347527;174126;1589347527;174111;0;
1589347527;181148;1589347527;181164;1589347527;181148;1;
1589347527;187762;1589347527;187777;1589347527;187762;0;
1589347527;194729;1589347527;194743;1589347527;194729;2;
1589347527;201144;1589347527;201159;1589347527;201144;0;
1589347527;207185;1589347527;207199;1589347527;207185;2;
1589347527;214266;1589347527;214281;1589347527;214266;0;
1589347527;220414;1589347527;220428;1589347527;220414;3;
1589347527;227000;1589347527;227016;1589347527;227000;0;
1589347527;233172;1589347527;233187;1589347527;233172;2;
