sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;time;grassMax;grassMean;
1589347508;901052;1589347508;901065;1589347508;901052;28893;1;0.5790691;
1589347508;907389;1589347508;907402;1589347508;907389;28894;1;0.5790757;
1589347508;913701;1589347508;913715;1589347508;913701;28895;1;0.5790386;
1589347508;920021;1589347508;920035;1589347508;920021;28896;1;0.5790526;
1589347508;926948;1589347508;926962;1589347508;926948;28897;1;0.5790156;
1589347508;933685;1589347508;933698;1589347508;933685;28898;1;0.57903;
1589347508;940125;1589347508;940139;1589347508;940125;28899;1;0.5789933;
1589347508;947338;1589347508;947352;1589347508;947338;28900;1;0.5790072;
1589347508;953756;1589347508;953770;1589347508;953756;28901;1;0.5789701;
1589347508;960009;1589347508;960023;1589347508;960009;28902;1;0.578984;
1589347508;966913;1589347508;966926;1589347508;966913;28903;1;0.5789474;
1589347508;973300;1589347508;973314;1589347508;973300;28904;1;0.5789542;
1589347508;979510;1589347508;979524;1589347508;979510;28905;1;0.578917;
1589347508;985929;1589347508;985943;1589347508;985929;28906;1;0.5789234;
1589347508;992227;1589347508;992241;1589347508;992227;28907;1;0.5788863;
1589347508;998657;1589347508;998670;1589347508;998657;28908;1;0.5788929;
1589347509;4953;1589347509;4967;1589347509;4953;28909;1;0.5788565;
1589347509;11986;1589347509;12000;1589347509;11986;28910;1;0.5788633;
1589347509;19073;1589347509;19086;1589347509;19073;28911;1;0.5788263;
1589347509;25475;1589347509;25489;1589347509;25475;28912;1;0.5788327;
1589347509;32320;1589347509;32334;1589347509;32320;28913;1;0.5787957;
1589347509;39182;1589347509;39196;1589347509;39182;28914;1;0.5788028;
1589347509;45955;1589347509;45969;1589347509;45955;28915;1;0.5787661;
1589347509;52745;1589347509;52759;1589347509;52745;28916;1;0.5787727;
1589347509;59339;1589347509;59353;1589347509;59339;28917;1;0.5787357;
1589347509;66468;1589347509;66482;1589347509;66468;28918;1;0.5787423;
1589347509;72913;1589347509;72927;1589347509;72913;28919;1;0.5787054;
1589347509;80126;1589347509;80140;1589347509;80126;28920;1;0.5787127;
1589347509;86883;1589347509;86897;1589347509;86883;28921;1;0.578676;
1589347509;100223;1589347509;100237;1589347509;100223;28922;1;0.5786831;
1589347509;107441;1589347509;107454;1589347509;107441;28923;1;0.5786458;
1589347509;113819;1589347509;113834;1589347509;113819;28924;1;0.5786527;
1589347509;120097;1589347509;120111;1589347509;120097;28925;1;0.5786162;
1589347509;127020;1589347509;127034;1589347509;127020;28926;1;0.5786234;
1589347509;133693;1589347509;133707;1589347509;133693;28927;1;0.5786496;
1589347509;140654;1589347509;140668;1589347509;140654;28928;1;0.5786763;
1589347509;147520;1589347509;147534;1589347509;147520;28929;1;0.5786779;
1589347509;153847;1589347509;153861;1589347509;153847;28930;1;0.5787045;
1589347509;160115;1589347509;160128;1589347509;160115;28931;1;0.5786679;
1589347509;167062;1589347509;167078;1589347509;167062;28932;1;0.5786892;
1589347509;174893;1589347509;174906;1589347509;174893;28933;1;0.5786523;
1589347509;181172;1589347509;181186;1589347509;181172;28934;1;0.5786731;
1589347509;187549;1589347509;187563;1589347509;187549;28935;1;0.5786359;
1589347509;193937;1589347509;193950;1589347509;193937;28936;1;0.578657;
1589347509;200222;1589347509;200236;1589347509;200222;28937;1;0.5786202;
1589347509;206792;1589347509;206806;1589347509;206792;28938;1;0.5786411;
1589347509;214365;1589347509;214379;1589347509;214365;28939;1;0.5786039;
1589347509;221338;1589347509;221352;1589347509;221338;28940;1;0.5786245;
1589347509;229002;1589347509;229015;1589347509;229002;28941;1;0.5785872;
1589347509;235439;1589347509;235454;1589347509;235439;28942;1;0.578608;
1589347509;242751;1589347509;242764;1589347509;242751;28943;1;0.5785715;
1589347509;249524;1589347509;249538;1589347509;249524;28944;1;0.5785915;
1589347509;255899;1589347509;255912;1589347509;255899;28945;1;0.5785545;
1589347509;262224;1589347509;262238;1589347509;262224;28946;1;0.5785746;
1589347509;272023;1589347509;272036;1589347509;272023;28947;1;0.578538;
1589347509;278876;1589347509;278889;1589347509;278876;28948;1;0.5785581;
1589347509;285555;1589347509;285569;1589347509;285555;28949;1;0.5785213;
1589347509;292329;1589347509;292343;1589347509;292329;28950;1;0.578541;
1589347509;300964;1589347509;300977;1589347509;300964;28951;1;0.5785042;
1589347509;308072;1589347509;308085;1589347509;308072;28952;1;0.5785192;
1589347509;315143;1589347509;315155;1589347509;315143;28953;1;0.5784826;
1589347509;322720;1589347509;322732;1589347509;322720;28954;1;0.5784956;
1589347509;328855;1589347509;328867;1589347509;328855;28955;1;0.5784585;
1589347509;335345;1589347509;335357;1589347509;335345;28956;1;0.578471;
1589347509;342196;1589347509;342208;1589347509;342196;28957;1;0.5784339;
1589347509;348603;1589347509;348615;1589347509;348603;28958;1;0.5784461;
1589347509;354877;1589347509;354889;1589347509;354877;28959;1;0.5784094;
1589347509;361420;1589347509;361433;1589347509;361420;28960;1;0.5784246;
1589347509;367515;1589347509;367527;1589347509;367515;28961;1;0.5783874;
1589347509;374015;1589347509;374027;1589347509;374015;28962;1;0.5784001;
1589347509;380183;1589347509;380195;1589347509;380183;28963;1;0.5783629;
1589347509;386793;1589347509;386806;1589347509;386793;28964;1;0.5783782;
1589347509;393497;1589347509;393510;1589347509;393497;28965;1;0.5783414;
1589347509;399849;1589347509;399861;1589347509;399849;28966;1;0.5783561;
1589347509;408630;1589347509;408643;1589347509;408630;28967;1;0.5783822;
1589347509;415340;1589347509;415352;1589347509;415340;28968;1;0.5784088;
1589347509;422260;1589347509;422273;1589347509;422260;28969;1;0.5783721;
1589347509;428644;1589347509;428656;1589347509;428644;28970;1;0.5783917;
1589347509;434972;1589347509;434984;1589347509;434972;28971;1;0.5783547;
1589347509;441298;1589347509;441311;1589347509;441298;28972;1;0.5783795;
1589347509;447614;1589347509;447626;1589347509;447614;28973;1;0.5783424;
1589347509;454542;1589347509;454554;1589347509;454542;28974;1;0.5783671;
1589347509;460811;1589347509;460824;1589347509;460811;28975;1;0.5783305;
1589347509;467072;1589347509;467085;1589347509;467072;28976;1;0.5783556;
1589347509;473539;1589347509;473551;1589347509;473539;28977;1;0.5783819;
1589347509;479790;1589347509;479802;1589347509;479790;28978;1;0.5784084;
1589347509;486646;1589347509;486659;1589347509;486646;28979;1;0.5784346;
1589347509;493558;1589347509;493570;1589347509;493558;28980;1;0.5784611;
1589347509;499874;1589347509;499887;1589347509;499874;28981;1;0.5784876;
1589347509;506300;1589347509;506312;1589347509;506300;28982;1;0.578486;
1589347509;512580;1589347509;512592;1589347509;512580;28983;1;0.5784839;
1589347509;518844;1589347509;518857;1589347509;518844;28984;1;0.5784818;
1589347509;525294;1589347509;525307;1589347509;525294;28985;1;0.5784796;
1589347509;531488;1589347509;531501;1589347509;531488;28986;1;0.5784779;
1589347509;537870;1589347509;537882;1589347509;537870;28987;1;0.5784975;
1589347509;544228;1589347509;544241;1589347509;544228;28988;1;0.5785202;
1589347509;551097;1589347509;551110;1589347509;551097;28989;1;0.5785468;
1589347509;557931;1589347509;557944;1589347509;557931;28990;1;0.5785734;
1589347509;564392;1589347509;564405;1589347509;564392;28991;1;0.5786;
1589347509;570554;1589347509;570567;1589347509;570554;28992;1;0.5786274;
1589347509;577462;1589347509;577475;1589347509;577462;28993;1;0.5786542;
1589347509;583765;1589347509;583777;1589347509;583765;28994;1;0.578681;
1589347509;590071;1589347509;590084;1589347509;590071;28995;1;0.5787073;
1589347509;596451;1589347509;596463;1589347509;596451;28996;1;0.578734;
1589347509;602949;1589347509;602962;1589347509;602949;28997;1;0.578761;
1589347509;609673;1589347509;609685;1589347509;609673;28998;1;0.5787882;
1589347509;616393;1589347509;616406;1589347509;616393;28999;1;0.5788145;
1589347509;623266;1589347509;623278;1589347509;623266;29000;1;0.5788413;
1589347509;629631;1589347509;629644;1589347509;629631;29001;1;0.5788677;
1589347509;636012;1589347509;636025;1589347509;636012;29002;1;0.5788944;
1589347509;642916;1589347509;642928;1589347509;642916;29003;1;0.5789216;
1589347509;649214;1589347509;649226;1589347509;649214;29004;1;0.5789486;
1589347509;655527;1589347509;655540;1589347509;655527;29005;1;0.5789751;
1589347509;662458;1589347509;662470;1589347509;662458;29006;1;0.5790018;
1589347509;669150;1589347509;669163;1589347509;669150;29007;1;0.5790282;
1589347509;675643;1589347509;675656;1589347509;675643;29008;1;0.5790554;
1589347509;681855;1589347509;681868;1589347509;681855;29009;1;0.5790823;
1589347509;688294;1589347509;688307;1589347509;688294;29010;1;0.5791089;
1589347509;694501;1589347509;694515;1589347509;694501;29011;1;0.5791355;
1589347509;701480;1589347509;701494;1589347509;701480;29012;1;0.5791621;
1589347509;707841;1589347509;707854;1589347509;707841;29013;1;0.5791887;
1589347509;714073;1589347509;714086;1589347509;714073;29014;1;0.5792158;
1589347509;720983;1589347509;720996;1589347509;720983;29015;1;0.5792428;
1589347509;727330;1589347509;727342;1589347509;727330;29016;1;0.5792695;
1589347509;733603;1589347509;733616;1589347509;733603;29017;1;0.5792961;
1589347509;740123;1589347509;740136;1589347509;740123;29018;1;0.5793225;
1589347509;747267;1589347509;747281;1589347509;747267;29019;1;0.5793497;
1589347509;753654;1589347509;753669;1589347509;753654;29020;1;0.5793764;
1589347509;759919;1589347509;759933;1589347509;759919;29021;1;0.5794033;
1589347509;766811;1589347509;766825;1589347509;766811;29022;1;0.5794297;
1589347509;773705;1589347509;773718;1589347509;773705;29023;1;0.5794566;
1589347509;780454;1589347509;780467;1589347509;780454;29024;1;0.5794829;
1589347509;786845;1589347509;786859;1589347509;786845;29025;1;0.5795101;
1589347509;793137;1589347509;793150;1589347509;793137;29026;1;0.5795372;
1589347509;800097;1589347509;800111;1589347509;800097;29027;1;0.5795636;
1589347509;807161;1589347509;807176;1589347509;807161;29028;1;0.5795903;
1589347509;814445;1589347509;814459;1589347509;814445;29029;1;0.5796168;
1589347509;821542;1589347509;821557;1589347509;821542;29030;1;0.5796439;
1589347509;829372;1589347509;829387;1589347509;829372;29031;1;0.5796707;
1589347509;836647;1589347509;836662;1589347509;836647;29032;1;0.5796976;
1589347509;843952;1589347509;843966;1589347509;843952;29033;1;0.5797239;
1589347509;850703;1589347509;850717;1589347509;850703;29034;1;0.5797508;
1589347509;857885;1589347509;857901;1589347509;857885;29035;1;0.5797772;
1589347509;865409;1589347509;865422;1589347509;865409;29036;1;0.5798043;
1589347509;871754;1589347509;871768;1589347509;871754;29037;1;0.5798312;
1589347509;877962;1589347509;877976;1589347509;877962;29038;1;0.5798578;
1589347509;884454;1589347509;884468;1589347509;884454;29039;1;0.5798845;
1589347509;890736;1589347509;890750;1589347509;890736;29040;1;0.5799111;
1589347509;897197;1589347509;897212;1589347509;897197;29041;1;0.5799381;
1589347509;904431;1589347509;904444;1589347509;904431;29042;1;0.5799651;
1589347509;910804;1589347509;910818;1589347509;910804;29043;1;0.579992;
1589347509;917057;1589347509;917071;1589347509;917057;29044;1;0.5800184;
1589347509;923544;1589347509;923559;1589347509;923544;29045;1;0.5800451;
1589347509;930715;1589347509;930729;1589347509;930715;29046;1;0.5800717;
1589347509;937685;1589347509;937698;1589347509;937685;29047;1;0.5800989;
1589347509;943863;1589347509;943877;1589347509;943863;29048;1;0.5801257;
1589347509;952136;1589347509;952149;1589347509;952136;29049;1;0.5801524;
1589347509;959302;1589347509;959314;1589347509;959302;29050;1;0.580179;
1589347509;965665;1589347509;965679;1589347509;965665;29051;1;0.5802057;
1589347509;971942;1589347509;971955;1589347509;971942;29052;1;0.5802326;
1589347509;978805;1589347509;978818;1589347509;978805;29053;1;0.5802597;
1589347509;985154;1589347509;985166;1589347509;985154;29054;1;0.5802866;
1589347509;991508;1589347509;991520;1589347509;991508;29055;1;0.5803131;
1589347509;998265;1589347509;998277;1589347509;998265;29056;1;0.5803397;
1589347510;5151;1589347510;5163;1589347510;5151;29057;1;0.5803664;
1589347510;11609;1589347510;11621;1589347510;11609;29058;1;0.5803936;
1589347510;17813;1589347510;17825;1589347510;17813;29059;1;0.5804206;
1589347510;24320;1589347510;24333;1589347510;24320;29060;1;0.580447;
1589347510;31072;1589347510;31085;1589347510;31072;29061;1;0.5804737;
1589347510;37596;1589347510;37609;1589347510;37596;29062;1;0.5805002;
1589347510;44148;1589347510;44160;1589347510;44148;29063;1;0.5805271;
1589347510;50929;1589347510;50941;1589347510;50929;29064;1;0.5805542;
1589347510;57601;1589347510;57614;1589347510;57601;29065;1;0.5805811;
1589347510;64848;1589347510;64861;1589347510;64848;29066;1;0.5806078;
1589347510;71589;1589347510;71602;1589347510;71589;29067;1;0.5806343;
1589347510;78352;1589347510;78364;1589347510;78352;29068;1;0.5806609;
1589347510;84745;1589347510;84757;1589347510;84745;29069;1;0.5806881;
1589347510;94075;1589347510;94087;1589347510;94075;29070;1;0.5807151;
1589347510;100788;1589347510;100800;1589347510;100788;29071;1;0.5807416;
1589347510;107136;1589347510;107149;1589347510;107136;29072;1;0.5807682;
1589347510;113684;1589347510;113696;1589347510;113684;29073;1;0.5807948;
1589347510;121297;1589347510;121309;1589347510;121297;29074;1;0.5808216;
1589347510;127972;1589347510;127985;1589347510;127972;29075;1;0.5808489;
1589347510;135010;1589347510;135022;1589347510;135010;29076;1;0.5808756;
1589347510;141261;1589347510;141273;1589347510;141261;29077;1;0.5809024;
1589347510;147653;1589347510;147665;1589347510;147653;29078;1;0.5809289;
1589347510;154534;1589347510;154546;1589347510;154534;29079;1;0.5809556;
1589347510;160689;1589347510;160728;1589347510;160689;29080;1;0.5809826;
1589347510;167038;1589347510;167050;1589347510;167038;29081;1;0.5810097;
1589347510;173574;1589347510;173587;1589347510;173574;29082;1;0.5810362;
1589347510;179913;1589347510;179925;1589347510;179913;29083;1;0.581063;
1589347510;186786;1589347510;186798;1589347510;186786;29084;1;0.5810895;
1589347510;193077;1589347510;193090;1589347510;193077;29085;1;0.5811163;
1589347510;199330;1589347510;199342;1589347510;199330;29086;1;0.5811436;
1589347510;205862;1589347510;205875;1589347510;205862;29087;1;0.5811704;
1589347510;212116;1589347510;212129;1589347510;212116;29088;1;0.5811971;
1589347510;218970;1589347510;218982;1589347510;218970;29089;1;0.5812238;
1589347510;225377;1589347510;225389;1589347510;225377;29090;1;0.5812503;
1589347510;231608;1589347510;231621;1589347510;231608;29091;1;0.5812774;
1589347510;238163;1589347510;238176;1589347510;238163;29092;1;0.5813044;
1589347510;245421;1589347510;245435;1589347510;245421;29093;1;0.5813311;
1589347510;251630;1589347510;251644;1589347510;251630;29094;1;0.5813577;
1589347510;258085;1589347510;258099;1589347510;258085;29095;1;0.5813845;
1589347510;264309;1589347510;264322;1589347510;264309;29096;1;0.5814109;
1589347510;270728;1589347510;270742;1589347510;270728;29097;1;0.5814381;
1589347510;277085;1589347510;277099;1589347510;277085;29098;1;0.5814651;
1589347510;283425;1589347510;283438;1589347510;283425;29099;1;0.5814918;
1589347510;289744;1589347510;289758;1589347510;289744;29100;1;0.5815184;
1589347510;296094;1589347510;296107;1589347510;296094;29101;1;0.5815449;
1589347510;302900;1589347510;302913;1589347510;302900;29102;1;0.5815721;
1589347510;309273;1589347510;309287;1589347510;309273;29103;1;0.5815991;
1589347510;315526;1589347510;315540;1589347510;315526;29104;1;0.581626;
1589347510;322484;1589347510;322498;1589347510;322484;29105;1;0.5816522;
1589347510;328730;1589347510;328744;1589347510;328730;29106;1;0.5816792;
1589347510;335172;1589347510;335185;1589347510;335172;29107;1;0.5817056;
1589347510;341868;1589347510;341880;1589347510;341868;29108;1;0.5817327;
1589347510;348777;1589347510;348791;1589347510;348777;29109;1;0.5817598;
1589347510;355206;1589347510;355219;1589347510;355206;29110;1;0.5817864;
1589347510;361453;1589347510;361466;1589347510;361453;29111;1;0.581813;
1589347510;368036;1589347510;368050;1589347510;368036;29112;1;0.5818396;
1589347510;374833;1589347510;374847;1589347510;374833;29113;1;0.5818666;
1589347510;381206;1589347510;381220;1589347510;381206;29114;1;0.5818937;
1589347510;387557;1589347510;387571;1589347510;387557;29115;1;0.5819205;
1589347510;394423;1589347510;394437;1589347510;394423;29116;1;0.5819468;
1589347510;400809;1589347510;400823;1589347510;400809;29117;1;0.5819737;
1589347510;407499;1589347510;407513;1589347510;407499;29118;1;0.5820003;
1589347510;414011;1589347510;414026;1589347510;414011;29119;1;0.5820273;
1589347510;421675;1589347510;421690;1589347510;421675;29120;1;0.5820543;
1589347510;427974;1589347510;427988;1589347510;427974;29121;1;0.582081;
1589347510;434411;1589347510;434425;1589347510;434411;29122;1;0.5821076;
1589347510;442186;1589347510;442200;1589347510;442186;29123;1;0.5821262;
1589347510;448523;1589347510;448536;1589347510;448523;29124;1;0.5821506;
1589347510;454813;1589347510;454827;1589347510;454813;29125;1;0.5821776;
1589347510;461243;1589347510;461257;1589347510;461243;29126;1;0.5822045;
1589347510;467475;1589347510;467488;1589347510;467475;29127;1;0.5822308;
1589347510;473963;1589347510;473977;1589347510;473963;29128;1;0.5822576;
1589347510;480223;1589347510;480236;1589347510;480223;29129;1;0.582284;
1589347510;487087;1589347510;487100;1589347510;487087;29130;1;0.5823112;
1589347510;493487;1589347510;493500;1589347510;493487;29131;1;0.5823382;
1589347510;499764;1589347510;499778;1589347510;499764;29132;1;0.5823646;
1589347510;506534;1589347510;506548;1589347510;506534;29133;1;0.5823913;
1589347510;513492;1589347510;513506;1589347510;513492;29134;1;0.5824178;
1589347510;519860;1589347510;519874;1589347510;519860;29135;1;0.5824447;
1589347510;526072;1589347510;526086;1589347510;526072;29136;1;0.5824718;
1589347510;532507;1589347510;532521;1589347510;532507;29137;1;0.5824988;
1589347510;539293;1589347510;539306;1589347510;539293;29138;1;0.5825251;
1589347510;545668;1589347510;545683;1589347510;545668;29139;1;0.5825517;
1589347510;552428;1589347510;552442;1589347510;552428;29140;1;0.5825783;
1589347510;558845;1589347510;558858;1589347510;558845;29141;1;0.5826054;
1589347510;565165;1589347510;565179;1589347510;565165;29142;1;0.5826324;
1589347510;571432;1589347510;571447;1589347510;571432;29143;1;0.5826589;
1589347510;578359;1589347510;578373;1589347510;578359;29144;1;0.5826855;
1589347510;584636;1589347510;584650;1589347510;584636;29145;1;0.5827121;
1589347510;591613;1589347510;591628;1589347510;591613;29146;1;0.5827388;
1589347510;598764;1589347510;598778;1589347510;598764;29147;1;0.5827661;
1589347510;605709;1589347510;605722;1589347510;605709;29148;1;0.5827928;
1589347510;612253;1589347510;612265;1589347510;612253;29149;1;0.5828196;
1589347510;618726;1589347510;618738;1589347510;618726;29150;1;0.582846;
1589347510;625014;1589347510;625026;1589347510;625014;29151;1;0.5828726;
1589347510;631419;1589347510;631431;1589347510;631419;29152;1;0.5828996;
1589347510;637822;1589347510;637834;1589347510;637822;29153;1;0.5829269;
1589347510;644157;1589347510;644170;1589347510;644157;29154;1;0.5829533;
1589347510;650641;1589347510;650667;1589347510;650641;29155;1;0.582979;
1589347510;658241;1589347510;658254;1589347510;658241;29156;1;0.5830055;
1589347510;664709;1589347510;664722;1589347510;664709;29157;1;0.5829685;
1589347510;670959;1589347510;670972;1589347510;670959;29158;1;0.5829908;
1589347510;677296;1589347510;677308;1589347510;677296;29159;1;0.582954;
1589347510;683733;1589347510;683745;1589347510;683733;29160;1;0.5829755;
1589347510;690019;1589347510;690031;1589347510;690019;29161;1;0.5829384;
1589347510;696296;1589347510;696309;1589347510;696296;29162;1;0.5829447;
1589347510;702767;1589347510;702779;1589347510;702767;29163;1;0.5829082;
1589347510;708947;1589347510;708960;1589347510;708947;29164;1;0.5829149;
1589347510;715972;1589347510;715987;1589347510;715972;29165;1;0.5828776;
1589347510;724290;1589347510;724304;1589347510;724290;29166;1;0.5828679;
1589347510;731365;1589347510;731377;1589347510;731365;29167;1;0.5828309;
1589347510;738341;1589347510;738354;1589347510;738341;29168;1;0.582821;
1589347510;745034;1589347510;745047;1589347510;745034;29169;1;0.5827846;
1589347510;752016;1589347510;752029;1589347510;752016;29170;1;0.5827747;
1589347510;758742;1589347510;758755;1589347510;758742;29171;1;0.5827377;
1589347510;765276;1589347510;765288;1589347510;765276;29172;1;0.5825345;
1589347510;772469;1589347510;772482;1589347510;772469;29173;1;0.5824975;
1589347510;778846;1589347510;778858;1589347510;778846;29174;1;0.5822946;
1589347510;785626;1589347510;785639;1589347510;785626;29175;1;0.582258;
1589347510;792067;1589347510;792080;1589347510;792067;29176;1;0.5820547;
1589347510;798277;1589347510;798290;1589347510;798277;29177;1;0.5820175;
1589347510;805183;1589347510;805196;1589347510;805183;29178;1;0.5818142;
1589347510;811672;1589347510;811685;1589347510;811672;29179;1;0.581777;
1589347510;818845;1589347510;818857;1589347510;818845;29180;1;0.5815739;
1589347510;825668;1589347510;825681;1589347510;825668;29181;1;0.5815373;
1589347510;832415;1589347510;832428;1589347510;832415;29182;1;0.5813334;
1589347510;838787;1589347510;838801;1589347510;838787;29183;1;0.5812963;
1589347510;845390;1589347510;845406;1589347510;845390;29184;1;0.5811561;
1589347510;853046;1589347510;853060;1589347510;853046;29185;1;0.5811196;
1589347510;859824;1589347510;859837;1589347510;859824;29186;1;0.5809234;
1589347510;866726;1589347510;866739;1589347510;866726;29187;1;0.5808865;
1589347510;873011;1589347510;873024;1589347510;873011;29188;1;0.5806896;
1589347510;879240;1589347510;879252;1589347510;879240;29189;1;0.5806528;
1589347510;885793;1589347510;885806;1589347510;885793;29190;1;0.5804558;
1589347510;892024;1589347510;892037;1589347510;892024;29191;1;0.5804192;
1589347510;898889;1589347510;898902;1589347510;898889;29192;1;0.5802211;
1589347510;905407;1589347510;905420;1589347510;905407;29193;1;0.5801841;
1589347510;912059;1589347510;912072;1589347510;912059;29194;1;0.5800275;
1589347510;918376;1589347510;918389;1589347510;918376;29195;1;0.5799903;
1589347510;925304;1589347510;925317;1589347510;925304;29196;1;0.579834;
1589347510;931492;1589347510;931505;1589347510;931492;29197;1;0.5797974;
1589347510;938007;1589347510;938019;1589347510;938007;29198;1;0.5796407;
1589347510;944267;1589347510;944279;1589347510;944267;29199;1;0.5796033;
1589347510;950585;1589347510;950597;1589347510;950585;29200;1;0.5794066;
1589347510;956974;1589347510;956986;1589347510;956974;29201;1;0.5793692;
1589347510;963312;1589347510;963324;1589347510;963312;29202;1;0.579173;
1589347510;969536;1589347510;969549;1589347510;969536;29203;1;0.5791361;
1589347510;976003;1589347510;976016;1589347510;976003;29204;1;0.578939;
1589347510;982734;1589347510;982747;1589347510;982734;29205;1;0.5789021;
1589347510;989420;1589347510;989433;1589347510;989420;29206;1;0.5787049;
1589347510;996463;1589347510;996475;1589347510;996463;29207;1;0.5786682;
1589347511;2856;1589347511;2869;1589347511;2856;29208;1;0.5784716;
1589347511;9115;1589347511;9127;1589347511;9115;29209;1;0.5784348;
1589347511;16020;1589347511;16033;1589347511;16020;29210;1;0.5782769;
1589347511;22775;1589347511;22787;1589347511;22775;29211;1;0.57824;
1589347511;29193;1589347511;29206;1589347511;29193;29212;1;0.5780821;
1589347511;35432;1589347511;35445;1589347511;35432;29213;1;0.5781093;
1589347511;41913;1589347511;41925;1589347511;41913;29214;1;0.5781362;
1589347511;48176;1589347511;48188;1589347511;48176;29215;1;0.5780989;
1589347511;54605;1589347511;54618;1589347511;54605;29216;1;0.5779414;
1589347511;60778;1589347511;60790;1589347511;60778;29217;1;0.5779042;
1589347511;67755;1589347511;67768;1589347511;67755;29218;1;0.5777468;
1589347511;74529;1589347511;74541;1589347511;74529;29219;1;0.5777103;
1589347511;81357;1589347511;81369;1589347511;81357;29220;1;0.5775528;
1589347511;89806;1589347511;89818;1589347511;89806;29221;1;0.5775157;
1589347511;95999;1589347511;96047;1589347511;95999;29222;1;0.5773579;
1589347511;102940;1589347511;102953;1589347511;102940;29223;1;0.5773208;
1589347511;109694;1589347511;109707;1589347511;109694;29224;1;0.5772336;
1589347511;116063;1589347511;116076;1589347511;116063;29225;1;0.5771968;
1589347511;122562;1589347511;122574;1589347511;122562;29226;1;0.5769862;
1589347511;128668;1589347511;128681;1589347511;128668;29227;1;0.5769492;
1589347511;135066;1589347511;135078;1589347511;135066;29228;1;0.5767385;
1589347511;141518;1589347511;141531;1589347511;141518;29229;1;0.5767015;
1589347511;147756;1589347511;147768;1589347511;147756;29230;1;0.5764785;
1589347511;154663;1589347511;154675;1589347511;154663;29231;1;0.5764416;
1589347511;161067;1589347511;161080;1589347511;161067;29232;1;0.5762179;
1589347511;167440;1589347511;167454;1589347511;167440;29233;1;0.5761806;
1589347511;175100;1589347511;175112;1589347511;175100;29234;1;0.5759608;
1589347511;181538;1589347511;181550;1589347511;181538;29235;1;0.5759242;
1589347511;187872;1589347511;187885;1589347511;187872;29236;1;0.5757048;
1589347511;194585;1589347511;194598;1589347511;194585;29237;1;0.5756674;
1589347511;200980;1589347511;200992;1589347511;200980;29238;1;0.5754572;
1589347511;207360;1589347511;207372;1589347511;207360;29239;1;0.57542;
1589347511;213668;1589347511;213680;1589347511;213668;29240;1;0.5752096;
1589347511;220153;1589347511;220166;1589347511;220153;29241;1;0.5751731;
1589347511;226776;1589347511;226788;1589347511;226776;29242;1;0.575085;
1589347511;233680;1589347511;233692;1589347511;233680;29243;1;0.5750479;
1589347511;240114;1589347511;240127;1589347511;240114;29244;1;0.5749596;
1589347511;246301;1589347511;246314;1589347511;246301;29245;1;0.5749224;
1589347511;252771;1589347511;252784;1589347511;252771;29246;1;0.5748344;
1589347511;259314;1589347511;259326;1589347511;259314;29247;1;0.5747979;
1589347511;265934;1589347511;265946;1589347511;265934;29248;1;0.5747159;
1589347511;272297;1589347511;272310;1589347511;272297;29249;1;0.5746789;
1589347511;278474;1589347511;278486;1589347511;278474;29250;1;0.5745118;
1589347511;284967;1589347511;284980;1589347511;284967;29251;1;0.5744746;
1589347511;291287;1589347511;291300;1589347511;291287;29252;1;0.574308;
1589347511;297530;1589347511;297543;1589347511;297530;29253;1;0.5742711;
1589347511;303907;1589347511;303920;1589347511;303907;29254;1;0.5742978;
1589347511;310741;1589347511;310753;1589347511;310741;29255;1;0.5742607;
1589347511;317249;1589347511;317262;1589347511;317249;29256;1;0.5742873;
1589347511;323389;1589347511;323402;1589347511;323389;29257;1;0.5743143;
1589347511;330027;1589347511;330041;1589347511;330027;29258;1;0.5743414;
1589347511;337181;1589347511;337193;1589347511;337181;29259;1;0.5743682;
1589347511;343563;1589347511;343575;1589347511;343563;29260;1;0.5743946;
1589347511;349894;1589347511;349906;1589347511;349894;29261;1;0.5744215;
1589347511;356635;1589347511;356648;1589347511;356635;29262;1;0.5744479;
1589347511;363040;1589347511;363052;1589347511;363040;29263;1;0.5744752;
1589347511;369387;1589347511;369399;1589347511;369387;29264;1;0.5745021;
1589347511;376201;1589347511;376214;1589347511;376201;29265;1;0.5745286;
1589347511;382569;1589347511;382582;1589347511;382569;29266;1;0.5745553;
1589347511;388933;1589347511;388945;1589347511;388933;29267;1;0.5745819;
1589347511;395795;1589347511;395808;1589347511;395795;29268;1;0.5746089;
1589347511;402454;1589347511;402466;1589347511;402454;29269;1;0.5746361;
1589347511;408898;1589347511;408911;1589347511;408898;29270;1;0.5746628;
1589347511;415175;1589347511;415187;1589347511;415175;29271;1;0.5746891;
1589347511;421597;1589347511;421610;1589347511;421597;29272;1;0.5747162;
1589347511;427859;1589347511;427871;1589347511;427859;29273;1;0.5747426;
1589347511;434842;1589347511;434855;1589347511;434842;29274;1;0.5747699;
1589347511;441803;1589347511;441815;1589347511;441803;29275;1;0.5747965;
1589347511;448650;1589347511;448663;1589347511;448650;29276;1;0.5748233;
1589347511;455253;1589347511;455266;1589347511;455253;29277;1;0.5748498;
1589347511;461600;1589347511;461612;1589347511;461600;29278;1;0.5748764;
1589347511;467841;1589347511;467853;1589347511;467841;29279;1;0.5749034;
